,user_id,timestamp,location
2526,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:27+00:00,POINT (-122.084 37.4219983333333)
2527,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:28+00:00,POINT (-122.084 37.4219983333333)
2528,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:11+00:00,POINT (-122.084 37.4219983333333)
2529,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:31+00:00,POINT (-122.084 37.4219983333333)
2530,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:14+00:00,POINT (-122.084 37.4219983333333)
2531,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:32+00:00,POINT (-122.084 37.4219983333333)
2532,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:02+00:00,POINT (-122.084 37.4219983333333)
2533,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:33+00:00,POINT (-122.084 37.4219983333333)
2534,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:07+00:00,POINT (-122.084 37.4219983333333)
2535,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:34+00:00,POINT (-122.084 37.4219983333333)
2536,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:10+00:00,POINT (-122.084 37.4219983333333)
2537,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:35+00:00,POINT (-122.084 37.4219983333333)
2538,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:36+00:00,POINT (-122.084 37.4219983333333)
2539,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:16:31+00:00,POINT (-1.254418 51.7715409)
2540,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:37+00:00,POINT (-122.084 37.4219983333333)
2541,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:16:41+00:00,POINT (-1.2544169 51.7715448)
2542,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:38+00:00,POINT (-122.084 37.4219983333333)
2543,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:17:01+00:00,POINT (-1.2544169 51.7715448)
2544,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:39+00:00,POINT (-122.084 37.4219983333333)
2545,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:30+00:00,POINT (-122.084 37.4219983333333)
2546,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:40+00:00,POINT (-122.084 37.4219983)
2547,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:41+00:00,POINT (-122.084 37.4219983333333)
2548,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:42+00:00,POINT (-122.084 37.4219983)
2549,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:43+00:00,POINT (-122.084 37.4219983333333)
2550,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:31+00:00,POINT (-122.084 37.4219983333333)
2551,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:44+00:00,POINT (-122.084 37.4219983333333)
2552,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:22+00:00,POINT (-122.084 37.4219983333333)
2553,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:45+00:00,POINT (-122.084 37.4219983333333)
2554,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:46+00:00,POINT (-122.084 37.4219983)
2555,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:47+00:00,POINT (-122.084 37.4219983333333)
2556,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:26+00:00,POINT (-122.084 37.4219983333333)
2557,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:48+00:00,POINT (-122.084 37.4219983333333)
2558,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:17:16+00:00,POINT (-1.2544169 51.7715448)
2559,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:49+00:00,POINT (-122.084 37.4219983333333)
2560,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:30+00:00,POINT (-122.084 37.4219983333333)
2561,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:50+00:00,POINT (-122.084 37.4219983333333)
2562,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:41+00:00,POINT (-122.084 37.4219983333333)
2563,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:51+00:00,POINT (-122.084 37.4219983333333)
2564,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:52+00:00,POINT (-122.084 37.4219983333333)
2565,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:17:31+00:00,POINT (-1.2544169 51.7715448)
2566,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:54+00:00,POINT (-122.084 37.4219983333333)
2567,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:38+00:00,POINT (-122.084 37.4219983333333)
2568,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:55+00:00,POINT (-122.084 37.4219983333333)
2569,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:56+00:00,POINT (-122.084 37.4219983333333)
2570,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:57+00:00,POINT (-122.084 37.4219983333333)
2571,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:33+00:00,POINT (-122.084 37.4219983333333)
2572,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:59+00:00,POINT (-122.084 37.4219983333333)
2573,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:36+00:00,POINT (-122.084 37.4219983333333)
2574,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:02+00:00,POINT (-122.084 37.4219983)
2575,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:03+00:00,POINT (-122.084 37.4219983333333)
2576,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:04+00:00,POINT (-122.084 37.4219983333333)
2577,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:39+00:00,POINT (-122.084 37.4219983333333)
2578,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:42+00:00,POINT (-122.084 37.4219983333333)
2579,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:44+00:00,POINT (-122.084 37.4219983333333)
2580,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:45+00:00,POINT (-122.084 37.4219983333333)
2581,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:00+00:00,POINT (-122.084 37.4219983333333)
2582,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:01+00:00,POINT (-122.084 37.4219983333333)
2583,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:02+00:00,POINT (-122.084 37.4219983333333)
2584,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:04+00:00,POINT (-122.084 37.4219983333333)
2585,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:16:22+00:00,POINT (-1.2544231 51.7715418)
2586,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:08+00:00,POINT (-122.084 37.4219983333333)
2587,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:34+00:00,POINT (-122.084 37.4219983333333)
2588,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:18+00:00,POINT (-122.084 37.4219983333333)
2589,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:20+00:00,POINT (-122.084 37.4219983333333)
2590,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:21+00:00,POINT (-122.084 37.4219983333333)
2591,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:43+00:00,POINT (-122.084 37.4219983333333)
2592,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-21 21:37:48+00:00,POINT (-122.084 37.4219983)
2593,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:23+00:00,POINT (-122.084 37.4219983333333)
2594,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:46+00:00,POINT (-122.084 37.4219983333333)
2595,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:54+00:00,POINT (-122.084 37.4219983333333)
2596,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:59+00:00,POINT (-122.084 37.4219983333333)
2597,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:00+00:00,POINT (-122.084 37.4219983333333)
2598,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:01+00:00,POINT (-122.084 37.4219983333333)
2599,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:02+00:00,POINT (-122.084 37.4219983333333)
2600,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:48+00:00,POINT (-122.084 37.4219983333333)
2601,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:03+00:00,POINT (-122.084 37.4219983333333)
2602,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:49+00:00,POINT (-122.084 37.4219983333333)
2603,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:04+00:00,POINT (-122.084 37.4219983333333)
2604,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:05+00:00,POINT (-122.084 37.4219983333333)
2605,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:59+00:00,POINT (-122.084 37.4219983333333)
2606,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:06+00:00,POINT (-122.084 37.4219983333333)
2607,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:07+00:00,POINT (-122.084 37.4219983333333)
2608,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:05:01+00:00,POINT (-122.084 37.4219983333333)
2609,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:08+00:00,POINT (-122.084 37.4219983333333)
2610,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-21 21:37:49+00:00,POINT (-122.084 37.4219983)
2611,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:09+00:00,POINT (-122.084 37.4219983333333)
2612,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:10+00:00,POINT (-122.084 37.4219983333333)
2613,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:09+00:00,POINT (-122.084 37.4219983333333)
2614,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:11+00:00,POINT (-122.084 37.4219983333333)
2615,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:12+00:00,POINT (-122.084 37.4219983333333)
2616,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:11+00:00,POINT (-122.084 37.4219983333333)
2617,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:13+00:00,POINT (-122.084 37.4219983333333)
2618,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:16+00:00,POINT (-122.084 37.4219983333333)
2619,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:14+00:00,POINT (-122.084 37.4219983333333)
2620,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:15+00:00,POINT (-122.084 37.4219983333333)
2621,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:16+00:00,POINT (-122.084 37.4219983333333)
2622,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-21 21:37:50+00:00,POINT (-122.084 37.4219983)
2623,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:17+00:00,POINT (-122.084 37.4219983333333)
2624,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:18+00:00,POINT (-122.084 37.4219983333333)
2625,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:24+00:00,POINT (-122.084 37.4219983333333)
2626,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:19+00:00,POINT (-122.084 37.4219983333333)
2627,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:20+00:00,POINT (-122.084 37.4219983333333)
2628,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:21+00:00,POINT (-122.084 37.4219983333333)
2629,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:08:19+00:00,POINT (-122.084 37.4219983333333)
2630,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:22+00:00,POINT (-122.084 37.4219983333333)
2631,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:08:20+00:00,POINT (-122.084 37.4219983333333)
2632,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:23+00:00,POINT (-122.084 37.4219983333333)
2633,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-21 21:37:51+00:00,POINT (-122.084 37.4219983333333)
2634,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:24+00:00,POINT (-122.084 37.4219983333333)
2635,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:25+00:00,POINT (-122.084 37.4219983333333)
2636,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:08:26+00:00,POINT (-122.084 37.4219983333333)
2637,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:26+00:00,POINT (-122.084 37.4219983333333)
2638,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:27+00:00,POINT (-122.084 37.4219983333333)
2639,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:28+00:00,POINT (-122.084 37.4219983333333)
2640,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:08:27+00:00,POINT (-122.084 37.4219983333333)
2641,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:29+00:00,POINT (-122.084 37.4219983333333)
2642,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:30+00:00,POINT (-122.084 37.4219983333333)
2643,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:08:29+00:00,POINT (-122.084 37.4219983333333)
2644,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:53:31+00:00,POINT (-122.084 37.4219983333333)
2645,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:38+00:00,POINT (-122.084 37.4219983333333)
2646,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:23:58+00:00,POINT (-122.084 37.4219983333333)
2647,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:00+00:00,POINT (-122.084 37.4219983333333)
2648,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:40+00:00,POINT (-122.084 37.4219983333333)
2649,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:01+00:00,POINT (-122.084 37.4219983333333)
2650,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:05+00:00,POINT (-122.084 37.4219983333333)
2651,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:06+00:00,POINT (-122.084 37.4219983333333)
2652,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:44+00:00,POINT (-122.084 37.4219983333333)
2653,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:07+00:00,POINT (-122.084 37.4219983333333)
2654,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:08+00:00,POINT (-122.084 37.4219983333333)
2655,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:43+00:00,POINT (-122.084 37.4219983333333)
2656,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:09+00:00,POINT (-122.084 37.4219983333333)
2657,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:46+00:00,POINT (-122.084 37.4219983333333)
2658,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:10+00:00,POINT (-122.084 37.4219983333333)
2659,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:48+00:00,POINT (-122.084 37.4219983333333)
2660,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:11+00:00,POINT (-122.084 37.4219983333333)
2661,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:12+00:00,POINT (-122.084 37.4219983333333)
2662,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:16:46+00:00,POINT (-1.2544169 51.7715448)
2663,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:13+00:00,POINT (-122.084 37.4219983333333)
2664,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:14+00:00,POINT (-122.084 37.4219983333333)
2665,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:47+00:00,POINT (-122.084 37.4219983333333)
2666,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:15+00:00,POINT (-122.084 37.4219983333333)
2667,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:16+00:00,POINT (-122.084 37.4219983)
2668,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:17+00:00,POINT (-122.084 37.4219983333333)
2669,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:37+00:00,POINT (-122.084 37.4219983333333)
2670,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:18+00:00,POINT (-122.084 37.4219983333333)
2671,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:50+00:00,POINT (-122.084 37.4219983333333)
2672,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:19+00:00,POINT (-122.084 37.4219983333333)
2673,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:38+00:00,POINT (-122.084 37.4219983333333)
2674,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:20+00:00,POINT (-122.084 37.4219983333333)
2675,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:16:56+00:00,POINT (-1.2544169 51.7715448)
2676,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:21+00:00,POINT (-122.084 37.4219983333333)
2677,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:22+00:00,POINT (-122.084 37.4219983333333)
2678,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:39+00:00,POINT (-122.084 37.4219983333333)
2679,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:23+00:00,POINT (-122.084 37.4219983333333)
2680,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:51+00:00,POINT (-122.084 37.4219983333333)
2681,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:24+00:00,POINT (-122.084 37.4219983333333)
2682,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:40+00:00,POINT (-122.084 37.4219983333333)
2683,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:25+00:00,POINT (-122.084 37.4219983333333)
2684,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:26+00:00,POINT (-122.084 37.4219983333333)
2685,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:41+00:00,POINT (-122.084 37.4219983333333)
2686,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:27+00:00,POINT (-122.084 37.4219983333333)
2687,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:52+00:00,POINT (-122.084 37.4219983)
2688,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:28+00:00,POINT (-122.084 37.4219983333333)
2689,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:29+00:00,POINT (-122.084 37.4219983333333)
2690,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:42+00:00,POINT (-122.084 37.4219983333333)
2691,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:30+00:00,POINT (-122.084 37.4219983333333)
2692,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:53+00:00,POINT (-122.084 37.4219983333333)
2693,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:31+00:00,POINT (-122.084 37.4219983333333)
2694,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:43+00:00,POINT (-122.084 37.4219983333333)
2695,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:32+00:00,POINT (-122.084 37.4219983333333)
2696,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:33+00:00,POINT (-122.084 37.4219983333333)
2697,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:54+00:00,POINT (-122.084 37.4219983333333)
2698,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:34+00:00,POINT (-122.084 37.4219983333333)
2699,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:44+00:00,POINT (-122.084 37.4219983333333)
2700,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:35+00:00,POINT (-122.084 37.4219983333333)
2701,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:36+00:00,POINT (-122.084 37.4219983333333)
2702,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:24+00:00,POINT (-122.084 37.4219983333333)
2703,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:37+00:00,POINT (-122.084 37.4219983333333)
2704,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:25+00:00,POINT (-122.084 37.4219983333333)
2705,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:38+00:00,POINT (-122.084 37.4219983333333)
2706,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:39+00:00,POINT (-122.084 37.4219983333333)
2707,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:26+00:00,POINT (-122.084 37.4219983333333)
2708,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:40+00:00,POINT (-122.084 37.4219983333333)
2709,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:28+00:00,POINT (-122.084 37.4219983333333)
2710,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:41+00:00,POINT (-122.084 37.4219983333333)
2711,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:42+00:00,POINT (-122.084 37.4219983333333)
2712,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:31+00:00,POINT (-122.084 37.4219983333333)
2713,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:43+00:00,POINT (-122.084 37.4219983333333)
2714,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:44+00:00,POINT (-122.084 37.4219983333333)
2715,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:55+00:00,POINT (-122.084 37.4219983)
2716,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:45+00:00,POINT (-122.084 37.4219983333333)
2717,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:46+00:00,POINT (-122.084 37.4219983333333)
2718,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:52:56+00:00,POINT (-122.084 37.4219983333333)
2719,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:48+00:00,POINT (-122.084 37.4219983333333)
2720,JmQFZeoQ5DYNWVAUg2dtWXflot63,2022-04-21 21:17:06+00:00,POINT (-1.2544169 51.7715448)
2721,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:49+00:00,POINT (-122.084 37.4219983333333)
2722,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:15+00:00,POINT (-122.084 37.4219983333333)
2723,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:50+00:00,POINT (-122.084 37.4219983333333)
2724,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:07:17+00:00,POINT (-122.084 37.4219983333333)
2725,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:51+00:00,POINT (-122.084 37.4219983333333)
2726,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:52+00:00,POINT (-122.084 37.4219983333333)
2727,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:55+00:00,POINT (-122.084 37.4219983333333)
2728,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:53+00:00,POINT (-122.084 37.4219983333333)
2729,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:36:47+00:00,POINT (-122.084 37.4219983333333)
2730,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:54+00:00,POINT (-122.084 37.4219983333333)
2731,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:57+00:00,POINT (-122.084 37.4219983333333)
2732,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:56+00:00,POINT (-122.084 37.4219983333333)
2733,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:05+00:00,POINT (-122.084 37.4219983333333)
2734,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 17:04:58+00:00,POINT (-122.084 37.4219983333333)
2735,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:24:59+00:00,POINT (-122.084 37.4219983)
2736,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:06+00:00,POINT (-122.084 37.4219983)
2737,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:00+00:00,POINT (-122.084 37.4219983333333)
2738,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:01+00:00,POINT (-122.084 37.4219983333333)
2739,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:51:45+00:00,POINT (-122.084 37.4219983333333)
2740,OZSnmtNCSiOMmNqepuzYsl3HGn92,2022-04-20 16:25:02+00:00,POINT (-122.084 37.4219983333333)
